Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility
50,0,18.1,39.7,17,40.03,18.29,39.59,15.89,39.43333333,16,47.92777778,3.79,99.19,16.1,34.60222222,17.52222222,42.65722222,15.6,39.5,3.133333333,760.3,95,6,44.66666667
30,0,18.89,43.79,18,44.09,19.63333333,43.32666667,17.6,43.9,17,51.62666667,0.7,95.22666667,17.89,39,18,45.33277778,16.85666667,44.16333333,2.966666667,765.7,87.33333333,4.666666667,36
50,0,20.42666667,35.9,18.6,36.79,20.18,37.9,18.29,36.5,17.1,45.59,1.1,82.59,17.5,31.79,20,43.95,17.57142857,39.9,0.583333333,758.5,99,2,17.16666667
60,0,22.1,39.59,19.89,41.82666667,22,38.29,20.39,38.7,20.1,54,6.9,63.66666667,20.39,38.15666667,22.7,45.26,19.26,40.33333333,6.333333333,755.7166667,95.5,3,46.66666667
320,0,23,43.83333333,21.39,42.96666667,25.76333333,43.23,22.89,37.7,21.76428571,76.63857143,9.626666667,20.53333333,21.89,33.7,23.6,42.94,21.1,41.16,10.9,751.15,72.5,1.5,40
100,40,19.53333333,44.72333333,18.92666667,43.83333333,19.2,44.93333333,18.89,45.26666667,16.29,85.48166667,7.366666667,99.9,15.635,42.32277778,18.62777778,53.51,15.69,48.56,6.733333333,768,99,4.666666667,43.33333333
40,0,25.1,35.5,25.79,30.7,26.29,37.2,24.89,35.03,24.42666667,30.53333333,26.43714286,1,24.08,30.178,24.6,33.05625,23.1,37.62666667,25.6,750.6,24.5,6.666666667,38.16666667
60,0,21.6,37.29,18.5,41.46666667,22.13333333,36.9,19.7,36.7,19.35666667,45.7,4.5,68.16333333,19.29,32.29,22.89,44.66333333,19.6,40.76,4.733333333,761.0333333,95.66666667,1,49.33333333
50,10,21,33.59,19.6,33.93333333,20.2,34.4,20.82333333,33.12666667,17.79,48.76666667,10.075,24.4975,21.96333333,28.23,22.76,33.73,18.6,39.2,9.733333333,764.7333333,56.33333333,4.666666667,65
60,0,21.79,38.9,19,41.79,22.42666667,38.93333333,20.13333333,39.4,19.7,48.9,4,63.53,20.2,34,23.6,46.66333333,20.16666667,42.7,4.766666667,758.0333333,91.66666667,2.666666667,49.33333333
100,0,21.2,39.66333333,19.39,41.82666667,22.2,37.59,20.5,39.82666667,20.39,47.26666667,8.89,64.26666667,20.2,34.5,24.16666667,40.93333333,20,38.5,7.75,754.6166667,85.66666667,4,34.83333333
50,0,21.26,45.76,20.7,44,22.2,45.09,19.5,46.79,18.62777778,55.42777778,8.226666667,87.39666667,18.6,42.555,20.65555556,53.99277778,18.89,50.59,8.5,753.7,86,6,40
60,0,21.06666667,35.33333333,18.56666667,36.5,20.6,37.7,19.29,35,18.79,52.76,-3.76,79.53333333,19.29,29.29,21.5,42.12666667,18.2,39.7,-2.8,766.5,87,2,20.5
110,20,22,36.93333333,20.46333333,37.73,21,38,21.03333333,37.12666667,20,45.26333333,-0.233333333,82.33333333,19.79,32.32142857,22.29,38.23,18.1,36.29,1.2,755.9,87,1,26
60,0,21.29,41.7,20.625,39.925,22.5,43.06,18.79,41,19.1,51,2.663333333,92.09,19.82888889,41.255,22.21,48.60555556,19.1,46.2,2.5,739.2666667,93.33333333,7.666666667,40
100,0,21.5,34.32666667,19.4725,35,20.85666667,34.96666667,19.56666667,33.03,19.03333333,37.79,0.225,56.3,21.39,24.82666667,22.7,32.36,18.29,39.26,1.55,770.15,66.5,2,40
60,0,21.2,36.09,18.35666667,39.09,22.1,36.59,20.2,34.59,18.42666667,44.73,5.4,42.86333333,19.2,30.56666667,22,41.4,19.5,39.9,4.916666667,761.55,77,3.833333333,21.83333333
30,0,20.79,35.59,18.82333333,37.09,19.79,36.94,18.5,35.7,18.79,41.7,-1.933333333,82.09333333,18.63333333,29.6,21.39,40.76666667,17.89,38.5,-0.45,755.4666667,90.83333333,3,61.16666667
90,10,18.26,39.83333333,16.89,39.26,18.5,38,16.89,36.5,18.99333333,83.85666667,-2.025,93.67,16.5,30,18.6,42.22333333,15.89,36.4,-2,760,89,2,58
90,20,20.79,41.26,20,39.96666667,21,42.29666667,21.79,40.63333333,18.1,53.56,-1.033333333,95.62666667,19.29,41.29,20.39,49.03,17.79,45.53,-0.8,764.7333333,95,2,25.33333333
60,0,22.89,34.59,20.39,36.0675,23.42666667,36.79,22.7,32.9,20.89,41.7,6.226666667,21.12333333,22.29,34.35285714,24.18,41.5,20.5,38.29,7.4,763.85,69,2.5,40
70,0,21.29,39.56,18.6,43.56,22.5,37.59,20,40.12666667,19.79,47.59,8.8,52.22333333,21.29,38.7,22.79,43.9,20.29,42.79,8.6,739.75,75,13,34
70,20,22,38.09,20.7,38.66333333,21.63333333,37.5,21.89,35.73,19.6,47.88,2.663333333,77.46333333,19.272,33.678,21.7,38.46666667,17.89,36.23,2.1,757.3,91,1,65
80,0,23.29,38.36333333,20.73,40.26,23.2,38.59,20.89,38.62666667,20.2,46.46666667,6.963636364,57.78454545,21.39,33.2,23.76428571,39.60857143,20.5,39.93333333,7.4,744.7,80,6,40
50,0,21.85666667,37.09,20.39,36.66333333,20.79,38.46666667,20.5,35.82666667,18.6,50,0.8,81.43333333,18.56666667,31.5,21.66666667,40.03,18.2,38.06,2.333333333,744.8666667,89.83333333,5.666666667,29.16666667
40,0,19.89,41.4,18.2,41.59,19.89,40.79,19.2,38.2,18.05,58.395,-4.832777778,88.38277778,19.39,36.56,20.29,44.86333333,17.39,39.46666667,-4.166666667,759.6333333,86.16666667,2,21.66666667
20,0,20.6,38.36333333,19.53333333,38.72333333,21.39,36.03,20.79,37.85571429,19.03333333,43.36,7.25,59.04,19.5,31.06363636,21.15,37.09,19.2,36,7,751.7333333,78.33333333,6.666666667,36.33333333
50,0,21.525,37.4,17.89,43.09,23.2,37.7,20,39.26,19.43277778,46.735,3.966111111,71.055,20.725,37.835,22.2,42.59,19.79,42.36333333,4.75,756.95,83.66666667,4.166666667,26.5
60,0,21.7,35.29,18.29,39.16333333,23.29,35.16333333,21.66,32.46,20.7,47.5,1.933333333,49.53,21.6,33.09,23.29,41.4,20.5,39.33333333,2.066666667,758.4333333,92,1.666666667,40
40,0,17.79,40.53,16.79,41.09,18.1,40,15.69,40.26,15.86,48.27,3.7,99.5,16,35.515,17.225,43.33888889,15.5,40.09,3.7,761.7,97,6,61
60,0,20.82333333,35.29,17.5,38.59,21.5,35.2,20.1,34.4,19,55.16333333,-0.433333333,52.2,19.35666667,29.53333333,21.89,41.09,18.89,37.59,-0.3,755.4,97,3,65
100,0,25.7,30.92666667,26.6,27.79,25.2,36,24.39,34.9,21.73,45.52666667,25.82666667,1,23.39,30.79,24.7,36.09,22.29,37.59,24.86666667,751.9666667,25.66666667,4,40
50,0,21.89,42.29,20.9175,41.8975,21.39,43.43333333,22.0725,41.6725,19.57222222,87.03333333,7.726666667,70.23,18.945,37.735,22.29,49.78,18.89,43.53,7.883333333,742.9166667,75.66666667,13,37.5
20,0,21.79,38.59,19.35666667,40.03,22.1,37.29,21.81857143,35.65285714,20.29,51.56,5.8,38.46666667,20.7,31.2,22.1,43.59,20,38.45,6.433333333,767.3,81.66666667,3.333333333,40
60,0,20.39,36.79666667,20.73,34.53,20.1,36.4,21,35.36,17.92666667,48.06,6.366666667,37.95666667,20.73,29.72666667,22.92666667,36.56333333,19.2,39.23,6.4,769.6,66,6,23
60,0,24.89,39.4,22.478,41.44,25.16666667,33.73,25.1,38.79,23.89,49.03,8.5,32.76,24.79,36.09,25.79,42.616,23.89,45.2,8.933333333,753.8666667,84.66666667,3.333333333,22.33333333
140,0,22.5,44.62333333,21.85666667,41.46666667,22.7,39.59,20.96333333,36.09,20.2,46.036,15.76571429,1.981428571,22.53333333,31.42666667,24.2,35.82666667,20.39,35.26666667,13.8,748.5,51,7,40
30,0,22.39,34.66333333,19.7,37.09,23.6,37.03,22.39,32.79,20.79,41.82666667,4.433333333,29.96333333,22.1375,34.475,23.68,41.052,20.5,39.59,5,763.3,79,2,40
90,0,24.1,40.86,22.79,40.7,25.79,38.792,24,38.59,22.29,49.29,17.656,24.774,23.81857143,41.5,24.39,44.59,22.7,46.22666667,14.96666667,751.9,76,1,27.66666667
80,20,20.79,45.26,20,45.79,21.6,42.2,22.26,45,19.92285714,89.56714286,11.412,88.156,18.13333333,43.9,20.7,52.29666667,18.29,47.4,10.96666667,756.55,91.5,8.166666667,60
80,0,24.42636364,53.53072727,23.33693694,53.24987988,27.41927273,47.05636364,23.73603604,49.35198198,22.63963964,54.52171171,18.39207207,48.55166667,23.54684685,46.53369369,24.83254545,54.54181818,23.27618182,51.03636364,15.93333333,750.6666667,93.33333333,3.666666667,40
410,0,22.5,40.43,21.26,39.16333333,22.66666667,38.9,20.79,35.59,20.11428571,44.79285714,13.73714286,3.741428571,22.2,31.32333333,24.2,35.4,20.2,32.82666667,13.15,748.3,51,6,40
50,0,22.6,41.79,20.46333333,43.66333333,22.79,39.59,20.6,38.4,20.2,46.236,8.597142857,47.58285714,21.7,34.82666667,23.2,38.44,19.96333333,37.83333333,8.6,750,92,3,24
40,0,19.7,46,18.89,45.79,19.79,45.12666667,18.6,47.29,17.5,54.95555556,11.39,83.1,17.79,44.98888889,17.7,50.59,17.1,48.845,11.15,756.35,82,10,34.5
140,20,21.92666667,41.86,20.1,40.3,20.79,39.09,22.16666667,37.46666667,18.66333333,65.73333333,-2.566666667,91.99,21,31.84,22.7,41.43333333,18.13333333,38.96666667,-0.9,764.8,81,2,40
120,0,22.89,43.09,20.96333333,44.79,24.1,39.2,22.2,40.555,21.29,58.19666667,10.6,48.26333333,21.53333333,36.73,23.6,41.15666667,20.89,43.13333333,12.03333333,744.6,79.66666667,5.666666667,36.33333333
100,0,21.89,39.5,20.79,37.46333333,22.5,36.5,22.6,35.4,20.29,40.82666667,10.82333333,1.533333333,20.6,27.7,22.39,35.86333333,20.46333333,33.26666667,11.16666667,762.3,53.33333333,5.333333333,40
70,0,22.2,37.09,19.92666667,39.29,23.5,37.86333333,22.7,35.09,20.39,43.43333333,8.86,21.63333333,21.89,36.785,22.29,43.43333333,20.39,40.62666667,9.233333333,759.6666667,72,4.666666667,36.33333333
90,0,21.53333333,35.29,19.46333333,37.36,20.5,35.76,19.89,33.53,18.63333333,63.26666667,3.59,45.96333333,20.2,28.1,22.56666667,36.5,18.5,39.2,5.166666667,766.25,80.5,2,54
40,0,20.7,36.79,19.1,37.7,20.575,36,19,36.79,17.5,44.09,4.9,85.06,18.5,31.79,19.6,37.93333333,17.89,37.09,4.8,753.8333333,95,9,49
40,0,21.7,42.4,19.29,45.29,23,39.7,20.79,39,20.46857143,49.30714286,7.76,37.36,21.34714286,36.35428571,23.96333333,42.2,20.29,40.12666667,8.1,753.1,82,1,29
220,40,20.76,45.43333333,20.32666667,43.93,21.29,49.93,18.53333333,47,16.11611111,68.81833333,8.3,99.9,15.72055556,43.87555556,19.245,52.35,15.69,48.4,7.566666667,767.7,98.33333333,4,42.33333333
30,0,19.39,43.29,18.69090909,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.03333333,17.89,43.156,18.75,52.18555556,17,47.12666667,5.65,747.8,84,8,33.5
40,0,21.79,34.79,19.92666667,35.5,21.29,35.16333333,20.1,34.5,19.13333333,38.4,4.53,42.96666667,21.96333333,25.76333333,22.7,32.36333333,18.29,40.09,4.7,770.8,51,2,40
30,0,20.13333333,37.62666667,18.675,38.15,20.5,36.7,19.79,35.29,18.2,44.79,5.726666667,69.96666667,18.55714286,32.5,19.85666667,40.13333333,17.89,38.73,4.15,754.45,72.5,1,22.5
370,40,20.03333333,42.96333333,18.89,42.56,19.89,44.59,19.36,43.56666667,17.53333333,50.79,5.933333333,81.03333333,18,38.34416667,18.5,46,17.1,43,5.766666667,744.5333333,81.66666667,7,36.33333333
40,0,19.39,37.59,17.26,39.96666667,20.1,37.4,17.73,37.09,18.29,55.66333333,3.4,75.06333333,18.29,32,20.79,41.46666667,18,39.43333333,3.233333333,744.7,93,5,37.83333333
50,0,19.6,39.06,18.5,39.2,18.96333333,38.86333333,18.16666667,38.09,17.5,50.36,-4.86,85.97388889,17.39,32.59,20,44.29,16.39,40.32666667,-4.811111111,758.7111111,93.83333333,1.944444444,49.66666667
50,0,21.56666667,37.4,18.85666667,40.26,22.2,37.4,20.92666667,36.5,19.13333333,47.43333333,2.723333333,54.92666667,19.79,36.96666667,22,44.62666667,19.29,40.7,3.266666667,758.4666667,94.33333333,1,57.66666667
50,0,21.7,38.9,18.89,41.96666667,22.5,38.96666667,20.1,39.26,19.7,48.9,3.53,64.26,20.2,34,23.53333333,46.36333333,20.1,42.9,4.5,757.9,91,2,20
130,0,21.92666667,35.46666667,19.42666667,37.36,20.79,36.09,20.56666667,34.43333333,19.1,59.26,4.69,42.94,22.2,30.5,24.32333333,32.23,19.39,37.82666667,5.566666667,768.9,75.33333333,4,22.33333333
100,0,21.29,40.4,19.5,39.7,21.2,38.82666667,19.2,36.9,18.39,48.5,3.333333333,82.59,20.28,31.08888889,24.02222222,39.98666667,18.79,40.36333333,3.416666667,740.8666667,78.33333333,3.833333333,40
240,0,21.1,40.22333333,19.6,38.32666667,22.56666667,39.19333333,18.29,35.16333333,17.39,49.03,5.123333333,75.56,18,30.6,19.73,37.29,17.6,36.7,4.366666667,749.1333333,78.66666667,3.666666667,40
70,0,21.5,36.66333333,24.42666667,31.82666667,22.5,34.79,21.76,35.43333333,19.56666667,44.53,14.89666667,1,19.39,29.54,21.82333333,38.56666667,19.79,38.2,9.8,764.25,65,1.5,29
80,0,24.89,49.86333333,23,50.5,25.89,44.79,24.03333333,47.4,23,53.12666667,11.89,52.32666667,23.6,43.83714286,26.2,50.254,23.01428571,48.45714286,12.53333333,751,94.66666667,6,48.33333333
70,20,21.7,37.5,19.85666667,38.56,20.6,38.59,22.63333333,36.9,19.05,52.145,-1.2,82.0925,19.7,35.29,22.35666667,41.46333333,18.05714286,37.92857143,0.366666667,755.8,87.5,2,20.16666667
40,0,18,43.4,17.1,44.2,19.1,42,16.89,43.79,16.7,50.5,6.03,85.86666667,17.1,39.09,17.2,45.4,16.29,43.29,5.9,764,82,9,40
100,0,20.89,36.76,19.7,36.62666667,20.5,37.29,20.03333333,35.36333333,18,44.79,4.8,70.63333333,19.1,30.89,21.7,39.86,18.39,41.36333333,3.833333333,742.5333333,87.66666667,7,40
50,0,21.2,41.03,18.2,45.4,23.6,39.5,21.39,38.29,20.39,46.5,3.626666667,57.33,20.79,34.91428571,22.7,43.9,20.39,45.93333333,1.366666667,753.8333333,99,1,22.66666667
40,0,17.29,43,16.39,43.12666667,17.7,41.06,15.3,42.36333333,15.58888889,48.87555556,6.263333333,99.9,15.69,37.9,16.7,45.775,15.19,42.2,5.633333333,766.5,100,4,9.666666667
290,30,18.9975,44.3975,18.26,43.66333333,19.5,43.7,19.72666667,43.93333333,18.2,55.79,5.59,78.99333333,17.73,41.66666667,18.26,49.13333333,17,45.86333333,5,755.4333333,88,4.333333333,32.66666667
360,0,19.6,41.5,19.1,40.96666667,19.26,43.46666667,19.56666667,40.69333333,18.66666667,89.52333333,1.29,85.62333333,18.35666667,38,19.79,45.76,16.66666667,40.06,2.85,756.65,88.5,5,34.5
110,10,21.89,41.59,20.6,42.5,23.1,38.4,20.29,41.93333333,19.89,50.46666667,14.46,30.69333333,21.1,37.09,23.6,44.4,20,42.29,13.68333333,751.1333333,65.66666667,5.833333333,40
260,0,23.29,35.12666667,23.34714286,33.57714286,24.2,35,23.82333333,33.26666667,23.2,37.4,15.32333333,1,23.7,28,25.5,35.156,22.92142857,32.83714286,11.95,761.95,52,5,40
100,0,19.79,38.23,17.86,39.7,21.85666667,38.1,19.13333333,35.59,18.2,42.56,-1.523333333,85.36333333,18.29,29.79,20.2,38.09,17.79,37.83333333,-0.1,772.2,98,1,61
60,0,25.5,46.06,26.35,41,28.42666667,40.59,24.66666667,45.52666667,22.89,52.82666667,26.7,1,24,43.156,23.89,49.03,23.1,46.59,21.83333333,755.8,59,2,21.16666667
50,0,21.89,41.79,19.6,45.2,24.13333333,39.9,21.7,40.29,20.79,50.5,9.426666667,50.89,21.26,36.52666667,23,47,20.89,45,9.25,745,88.5,5,27.5
60,20,21.7,38.09,19.85666667,38.7,21.1,39.2,19.89,40.46666667,20.68222222,83.88111111,1.966666667,84.4,19.5,33.55555556,23.13888889,42.32555556,18.5,39.03,1.266666667,741.4666667,90.33333333,2,26
90,0,21.6,37.09,19.29,39.09,21.6,36.8175,20.36142857,36.05714286,19.23857143,68.52571429,1.51125,76.3625,18.7,31.1,22,38.46,18.29,36.9,1.9,740.2,93,2,23.33333333
50,0,21.96333333,36.73,23.7,31.7,22.1,37.03,22.79,34.572,19.7,42.16333333,13.5,1,20.64,28.89,21.32333333,36.52666667,20.2,37.32666667,11.76666667,767.3,56,6,26.66666667
60,0,20.89,39.4,18.79,42.82666667,21.79,37.43333333,19.79,38.29,19.29,45.09,10.3,43.72666667,20,33.9,21.2,39.59,19.63333333,37.82666667,7.4,757.95,83.5,1.5,64
130,40,20.23,44.46333333,18,43.23333333,20.16666667,38.43,18.7,35.16333333,17.5,48.9,5.9,79.59,18.39,29.06666667,20.29,35.86,17.6,35.62666667,5.35,757.1,71,3,40
40,0,21,43.4,19.66666667,44.29,21.89,42.16857143,20,44.5,18.1,54.156,10.19,92.5,18.13333333,41.7,20.89,55.4,18.16666667,46.23,10.1,756.3,94.5,8,38
50,0,20.1,34.5,17.23,37.7,22.1,35.2,19.6,33,18.6,41.4,4.06,36.79,19.1,28.79,21.29,40.09,18.79,38.9,4.866666667,754.4,74.66666667,5.666666667,40
40,0,20.89,36.9,20.76,36.03,21.79,35.09,20.79,34.79,19.39,44.93333333,6.433333333,46.99666667,20.2,30.29,21.79,38.4,19.66666667,35.36333333,5.766666667,748,75.33333333,7.666666667,36.33333333
70,10,22.6,34.745,19.39,38.03,21.5,35.4,22.79,33.62666667,19.1,69.45666667,2.73,58.56666667,21,27.03,22.89,38.83333333,19.89,37.29,2.166666667,764.15,87.83333333,1.166666667,61
70,20,23.7,45.29,22.745,43.79,23.6,44.7,21.03333333,48.93333333,21.06111111,79.01666667,10.69,88.49,18.79,44.93333333,21.1,54.16333333,17.79,49.32666667,10.3,759.8,91.33333333,9,56
70,10,20.76,36.86333333,18.46333333,39.96666667,21.89,34.4,21,35.518,19.89,40.9,9.163333333,53.6,21.1,32.05142857,22.96333333,37.29,19.89,35.86333333,5.5,753.6666667,90.33333333,3.333333333,22.33333333
80,0,21.39,36.26,19.29,38.12666667,21.35666667,34.96666667,20.85666667,33.7,18.5,46.09,7.563333333,47.25666667,19.79,29.39,22.1,35.46,19.7,38,6,762.1,87,4,40
50,0,20.2,36.19333333,19.2,35.12666667,20,38.02571429,19.7,35.13333333,17.89,45.29,2.156,80.118,18.96333333,26.7,20.39,33.76,17.89,36.9,2.5,759.6833333,70.33333333,2,21.33333333
170,10,19.6,42.2,19,40.56,20.76,46.15666667,19.29,39.7,19.32666667,80.62333333,1.26,88.1,18.2,37.76,19.7,46.2,16.6,40,2.866666667,756.2333333,87.33333333,5.333333333,32.66666667
50,0,24.11428571,39.18142857,23.14071429,38.21428571,24.90857143,37.73571429,23.90428571,38.88571429,21.34714286,50.45571429,15.98952381,22.81428571,23.30857143,36.8,24.18571429,41.98285714,22.1,40.49904762,10.76666667,757,92.16666667,2,62
70,20,21.89,38.29,19.625,40.5225,21.6,36.6725,21.29,37.94,20.1,54.9,3.93,54.16333333,20.61428571,32.63714286,23.32333333,42.59,19.5,37.2,5.25,748.6,90.5,3,47.5
60,0,24.70363636,49.26627273,24.38108108,46.84396396,26.80372727,43.67363636,24.01081081,46.77459459,22.94189189,52.47601351,22.60162162,20.39,23.90405405,43.74060811,24.39445455,51.04818182,23.17081818,48.26363636,17.86666667,751.8833333,79.83333333,2,40
50,0,21.39,38.53,18.35666667,42.2,22.46333333,38.9,19.89,38.9,19.6,48.7,2.663333333,65.33,20.2,33.73,23.29,44.86333333,20.16666667,43.29,2.766666667,759.05,95,2,53.66666667
50,0,19.6,41.13333333,17.7225,42.2,20.2,40.56,18.5,40.2,17.89,58.29,1.633333333,85.92333333,19.29,38.57722222,21.1,45.46777778,17.89,44.36333333,1.633333333,754.8,79.66666667,6.333333333,40
110,40,20.2,40.52666667,18.39,41.36333333,21,39.7,20.82333333,39.5,17.87888889,49.98888889,3.363333333,92.5,18.89,37.23,20.79,43.98333333,18.13333333,42.43333333,2.7,736.3,95,2,36
250,0,20.29,39.56666667,18.92666667,38.79,20,37.66333333,19,37.2,17.6,46.16333333,3.223333333,77.03,18.2,31.6,21.79,38.9,17.79,37.29,2.85,747.55,90.5,1.5,40
60,0,22.39,37.7,19.39,41.9,23.39,38.9,20.39,38.59,20,46,5.876470588,62.09529412,21,33.7,23.18888889,42.9,20.6,43.09,5.983333333,747.25,84.5,7.833333333,40
70,0,21.29,36.2,19.56666667,36.66333333,21.29,36,20,35.29,18.79,39.73,4.06,55.15666667,20.66666667,27.73,21.79,33.93,18.2,40.2,4.433333333,771.4,57.66666667,3,40
210,10,21.6,45.13333333,19.7,47.36,22.85666667,41.46666667,20.96333333,43.63333333,19.79,49.7,10.96,55.52666667,20.89,39.29,23.26,50.43,20.6,47.93333333,11,748.4,88,2.333333333,40
370,0,22.03333333,43.36,20.89,42.12666667,23.6,35.82666667,20.2,38.3675,19.7,50.63333333,11.66,5.126666667,19.6375,30.52375,22.79,38,19.46333333,37.86333333,10.5,760,64,6,40
60,0,19.2,42.06,18.6,41.29,20.2,43.5,18.7,41.46666667,18.2,67.06,1.39,89.73,18.1,40.26,19.56666667,49.43333333,16.66666667,43.63333333,2.85,755.1,89.5,5,28
50,0,22.29,41.79,19.89,44.16333333,24.56666667,40,22.79,38.29,21,54.56428571,6.623333333,47.43333333,21.5,34.7,23.2,47.036,21,41.86333333,7.9,751.5,84.33333333,2,40
260,0,22.5,45.72333333,21.7,43.13333333,25.5,41.59,22.04,39.634,20.89,47.09,12.39666667,11.76,21.39,33.09,23.7,42.02666667,21.1,41.73,10.56666667,747.4666667,68.66666667,4.333333333,31.33333333
40,0,21.85666667,39.96666667,18.42666667,45.12666667,23.79,38.5,21.2,38,20.63333333,46.43333333,1.53,51.73333333,21,33.09,23.5,41.32666667,20.85666667,44.52666667,2.5,751.2666667,96,1,56.66666667
60,0,23.2,34.5,21.1,35.26,23.39,36.29,22.89,33.09,21,41.86333333,7.06,14.06666667,22.39,34.4,24.58,39.076,20.39,37.03,9.25,764.25,62,2,40
90,0,24.6,40.53,22.96333333,40.03,25.16666667,38.79,24.13333333,39.66333333,22.95142857,44.50428571,10.89,12.79666667,23.29,33.59,25.1,44.49,22.39,36.7,11.13333333,758.1,71,5,29
50,20,23,45.2,22.1,44.29,23.2,45.2,21.53333333,48.79,20.34,62.49222222,10.19,99.62333333,18.79,45.7,20.96944444,55.225,17.89,50.4,10.18333333,759.6333333,94.83333333,9,61.5
70,10,19.89,41.2,18.03333333,41.82666667,20.2,40.76,18.7,40.29,18.1,59.71,2.2,91.59,19.39,39,21.42055556,46.43277778,17.79,44.2,2.3,751.8,89,7,23
60,0,20.79,40,19,41.5,21.39,40.8725,18.79,41.2,18,51.9,3.2,92.4,19.2,39.02,21.41444444,47.72,18.2,45.26,2.633333333,734.2666667,96.33333333,2,43.33333333
80,10,23,34.96666667,21.29,33.5,23.7,33.23,22.5,32.59,21.1,40.26,9.33,1,22.2,25.96857143,23.79,33.06,20.79,38.29,8.4,757.45,50,7.5,40
40,0,20.29,42.4,19.39,42,20.945,44.29,17.89,43.59,17.7,54.59,3.73,99.12333333,17.03333333,39.82666667,19.96944444,53.81055556,16.79,49.7,4.2,754.5,93,4,30.66666667
70,0,21.92666667,39.96333333,19.5,43.32666667,23,39.26,21.15,38.2,20.39,48.018,10,22.96,22.2,37.9,21.72571429,37.29,20.79,44,8.8,750,74.5,3.5,34
30,0,21.39,35.12666667,20.16666667,35.36333333,20,36.656,19.39,36.23,17.2,44.2,2,79.22666667,17.39,30.56666667,20.7,38.252,17.39,36.82,0.9,757.7,97,2,33
50,0,23.29,41.2,20.89,43.79,24.56666667,39.5,23.13333333,39.86333333,21.1,50.5,7.466666667,50.16,23.2,40.5,24.29,44.39714286,22.5,43.018,7.8,749.1333333,95.66666667,2.333333333,28.33333333
130,20,23,44.36333333,22.39,40.93333333,22.6,43.7,19.29,41.36333333,19.43888889,50.86333333,2.59,92.22666667,20.39,39.43055556,23.39,43.11166667,19,41.32666667,3.366666667,737.6,92.33333333,6.666666667,40
60,0,25.29,39.59,23.13333333,40.96666667,25.89,34.5,25.254,39.536,24,50.36333333,9.263333333,35.59666667,25,36.62666667,26.1,43.59,23.79,44.04375,10.13333333,752.7166667,84.33333333,7.166666667,22.16666667
80,0,21.1,37.2225,19.7,37.03,20.7,37.76,20.26,36.4,18,47.4,6.2,83.75666667,20.18,30.14,22.5,38.86333333,18.39,39.378,5.2,755.9333333,70,1.333333333,40
90,20,21.35666667,41.62666667,18.26,46.36,22.89,38.56,21.56666667,38.9,20.39,46.13333333,4.396666667,59.56333333,20.6,33.82666667,22.29,41.89,20.29,42.89,1.75,754.1,100,1,4.5
30,0,22.4175,37.4,19.5,40.46666667,22.2,36.66333333,20,37.09,20,43.66333333,6.09,62.83333333,19.29,32.09,23.79,40.73,19.5,38.15666667,5.833333333,761.4333333,90.66666667,1.666666667,50
60,0,22.5,41.7,23.4175,37.5225,23.2,39.29,23.35666667,38.73,21.2,43.29,15.83,10.46,21.79,35.4,22.29,40.536,21.2,41.5,14.23333333,751.6,60.66666667,4,40
120,0,26.06666667,41.76,26.2,38.26,28.86714286,36.18285714,25.52857143,41.63714286,25.29,76.5,22.35666667,1,25.89,36.76,25.6,44.536,24.434,40.7,22.4,748.25,46,8.5,34.5
80,0,22.29,40.03,20.79,41.2,21.5,40.5,19.29,39.62666667,18.25,51.59,3.9,91.62333333,18.82333333,34.73,21.79,39.80833333,17.79,38.5,3.1,731.8,98,3,48
80,0,22.89,45.03,20.79,47,24.6,40.45,21.7,43.9,21.79,86.12666667,9.89,44.75666667,21.7,40.36333333,24.29,46.09,20.73,44.7,9.9,749.1666667,90,1.666666667,32.66666667
60,0,22.85666667,34.56,20.39,36.16333333,23.5,36.9,22.7,32.9,20.89,41.7,6.333333333,21.93,22.254,34.356,24.1,41.55714286,20.5,38.4,7.2,763.8,70.33333333,2.666666667,40
50,0,24.25454545,38.38818182,23.34409091,36.82727273,24.88363636,37.26818182,24.04454545,38.52727273,21.36272727,50.41636364,17.21393939,14.88181818,23.33818182,36.14545455,24.31818182,41.46,22.1,39.48969697,12.85,756.6166667,76.83333333,1.333333333,37.16666667
40,0,21.79,37.29,18.03333333,42.79,23.29,37.7,20.1,39.4,19.5,46.82666667,2.45,70.03388889,20.77,37.5,22.31777778,42.61444444,19.79,42.4,3.466666667,757.3333333,86.66666667,3.666666667,23
70,20,21.5,38.4,20.6,37.79,20.7,41.425,21.29,40.09,19.29,54.13333333,2.693333333,95.96333333,20.35666667,36.86333333,20.2,42.43333333,18.1,42.72333333,2.433333333,764.5333333,82.33333333,3.333333333,48.33333333
30,0,19.1,47.43333333,18.39,47.245,19.79,45.32666667,18.1,48.5,17.39,53.98333333,9.566666667,99.9,17.5,45.72,17.58333333,51.68777778,16.89,49.4,9.866666667,757.0666667,91.66666667,4.666666667,35.66666667
90,20,23.39,39.7,22.46,40.06,24.89,38.36333333,23.5,39.32666667,19.51428571,40.16285714,13.49,11.25666667,22.5,34.29,23.6,40.44,22.1,39.43333333,9.8,757.25,80.5,1,28.5
